S 2020-B60G,#91bcb7
S 2020-B70G,#8dbdb5
S 2020-B90G,#95bcae
S 2020-G,#9bbea9
S 2020-G10Y,#a0bea2
S 2020-G20Y,#a1be9e
S 2020-G30Y,#acbf9b
S 2020-G40Y,#b1bd96
S 2020-G50Y,#b4bd92
S 2020-G60Y,#bcbe91
S 2020-G70Y,#c0c18e
S 2020-G80Y,#c6bf8c
S 2020-G90Y,#ccc18f
S 2020-R,#cea3a3
S 2020-R10B,#cda3a8
S 2020-R20B,#c9a0ab
S 2020-R30B,#cba7b6
S 2020-R40B,#c2a5ba
S 2020-R50B,#baa8c1
S 2020-R60B,#afabc7
S 2020-R70B,#a7adc6
S 2020-R80B,#9eb0c8
S 2020-R90B,#98b2c6
S 2020-Y,#cdbd8d
S 2020-Y10R,#cfb88a
S 2020-Y20R,#d6b689
S 2020-Y30R,#d9b48b
S 2020-Y40R,#d5aa87
S 2020-Y50R,#d4a68a
S 2020-Y60R,#d3a68d
S 2020-Y70R,#d5a593
S 2020-Y80R,#d1a398
S 2020-Y90R,#d7a49c
S 2030-B,#7cadc5
S 2030-B10G,#78afbf
S 2030-B30G,#6caeb5
S 2030-B40G,#6cb2b4
S 2030-B50G,#6fb2af
S 2030-B60G,#73b8b2
S 2030-B70G,#70b5ac
S 2030-B90G,#7ab8a2
S 2030-G,#7eb899
S 2030-G10Y,#85b793
S 2030-G20Y,#8db58a
S 2030-G30Y,#98b785
S 2030-G40Y,#a5b781
S 2030-G50Y,#afbb80
S 2030-G60Y,#b8bd79
S 2030-G70Y,#bcbc79
S 2030-G80Y,#c4b974
S 2030-G90Y,#c7b874
S 2030-R,#d28e8f
S 2030-R10B,#ce8f9a
S 2030-R20B,#ca90a1
S 2030-R30B,#cb93aa
S 2030-R40B,#bb91b1
S 2030-R50B,#b899bc
S 2030-R60B,#a89ec5
S 2030-R70B,#96a0c5
S 2030-R80B,#8ca2c7
S 2030-R90B,#81a5c3
S 2030-Y,#cbb372
S 2030-Y10R,#d5b373
S 2030-Y20R,#d5ab72
S 2030-Y30R,#daa570
S 2030-Y40R,#da9d71
S 2030-Y50R,#de9b76
S 2030-Y60R,#de9a7a
S 2030-Y70R,#dd9681
S 2030-Y80R,#d89081
S 2030-Y90R,#d38e88
S 2040-B,#5b9fbf
S 2040-B10G,#50a1ba
S 2040-B20G,#4aa9b8
S 2040-B30G,#45a7b0
S 2040-B40G,#4badb1
S 2040-B50G,#4dadac
S 2040-B60G,#43b1ab
S 2040-B70G,#42aca0
S 2040-B80G,#4bb19e
S 2040-B90G,#52ae94
S 2040-G,#5fb08c
S 2040-G10Y,#6db282
S 2040-G20Y,#7cb07b
S 2040-G30Y,#87b170
S 2040-G40Y,#99b167
S 2040-G50Y,#a5b567
S 2040-G60Y,#afb664
S 2040-G70Y,#b8b75e
S 2040-G80Y,#c1b85d
S 2040-G90Y,#cab860
S 2040-R,#d07a7d
S 2040-R10B,#cb7887
S 2040-R20B,#c97890
S 2040-R30B,#c37a9c
S 2040-R40B,#b77fab
S 2040-R50B,#ab83b5
S 2040-R60B,#9c8bc1
S 2040-R70B,#8691c8
S 2040-R80B,#7596c6
S 2040-R90B,#6b9cc5
S 2040-Y,#d3b560
S 2040-Y10R,#d5ac5c
S 2040-Y20R,#dda55a
S 2040-Y30R,#dc9d5d
S 2040-Y40R,#dd945d
S 2040-Y50R,#da8d5e
S 2040-Y60R,#da8865
S 2040-Y70R,#d7856a
S 2040-Y80R,#d88071
S 2040-Y90R,#d17e79
S 2050-B,#2495be
S 2050-B10G,#0098b6
S 2050-B20G,#009bb0
S 2050-B30G,#00a1ae
S 2050-B40G,#00a3a9
S 2050-B50G,#00a09f
S 2050-B60G,#00a39c
S 2050-B70G,#00a79a
S 2050-B80G,#00a791
S 2050-B90G,#15a788
S 2050-G,#32a679
S 2050-G10Y,#4da771
S 2050-G20Y,#63a863
S 2050-G30Y,#7aa758
S 2050-G40Y,#8eaa51
S 2050-G50Y,#9cad51
S 2050-G60Y,#a8b14d
S 2050-G70Y,#b7b84d
S 2050-G80Y,#b8b046
S 2050-G90Y,#c4b047
S 2050-R,#cd656c
S 2050-R10B,#c56171
S 2050-R20B,#ca6083
S 2050-R30B,#bf628e
S 2050-R40B,#b263a0
S 2050-R50B,#a46eb0
S 2050-R60B,#8b73b9
S 2050-R70B,#707fc1
S 2050-R80B,#5983c4
S 2050-R90B,#3a8cc3
S 2050-Y,#ccad47
S 2050-Y10R,#d6a546
S 2050-Y20R,#d99b44
S 2050-Y30R,#db9246
S 2050-Y40R,#dd8c4c
S 2050-Y50R,#da804d
S 2050-Y60R,#d67952
S 2050-Y70R,#d47155
S 2050-Y80R,#d26d5c
S 2050-Y90R,#cf6962
S 2055-B10G,#0091b2
S 2060-B,#0087bd
S 2060-B50G,#009697
S 2060-B70G,#009d8e
S 2060-B90G,#009b74
S 2060-G,#009f6b
S 2060-G10Y,#169d5d
S 2060-G20Y,#4b9f4f
S 2060-G30Y,#6ca146
S 2060-G40Y,#82a33c
S 2060-G50Y,#92a636
S 2060-G60Y,#a3ac2f
S 2060-G70Y,#aead2d
S 2060-G80Y,#b9ad2b
S 2060-G90Y,#c3a926
S 2060-R,#c04751
S 2060-R10B,#bc3e5b
S 2060-R20B,#ba3f6a
S 2060-R30B,#b8447e
S 2060-R40B,#a9498f
S 2060-R70B,#626abd
S 2060-R80B,#3a74c1
S 2060-R90B,#007abd
S 2060-Y,#c8a321
S 2060-Y10R,#d6a12f
S 2060-Y20R,#d8942e
S 2060-Y30R,#d78734
S 2060-Y40R,#d37831
S 2060-Y50R,#d26f36
S 2060-Y60R,#d3693c
S 2060-Y70R,#cc5f41
S 2060-Y80R,#cc5446
S 2060-Y90R,#c64e4b
S 2065-B,#0078ae
S 2065-R20B,#ac1c5b
S 2065-R90B,#0070bb
S 2070-G10Y,#008f44
S 2070-G20Y,#2d973a
S 2070-G30Y,#5d9b2e
S 2070-G40Y,#739a21
S 2070-G50Y,#879f11
S 2070-G60Y,#9ba400
S 2070-G70Y,#a7a80c
S 2070-G80Y,#b3a400
S 2070-G90Y,#bca100
S 2070-R,#b11934
S 2070-R10B,#a60a3d
S 2070-Y,#c8a000
S 2070-Y10R,#d79900
S 2070-Y20R,#d48902
S 2070-Y30R,#d77f1c
S 2070-Y40R,#d36f23
S 2070-Y50R,#d3651f
S 2070-Y60R,#ca5724
S 2070-Y70R,#c74929
S 2070-Y80R,#bd3a2e
S 2070-Y90R,#b83334
S 2075-G20Y,#0c932e
S 2075-G30Y,#4a9414
S 2075-Y60R,#cb511b
S 2075-Y70R,#c04426
S 2500-N,#bdbbb9
S 2502-B,#b2b7b9
S 2502-G,#b4b7b3
S 2502-R,#beb7b8
S 2502-Y,#bdb8ae
S 2555-B20G,#008aa2
S 2555-B30G,#00919f
S 2555-B40G,#008e94
S 2555-B60G,#00938c
S 2555-B80G,#00937e
S 2565-G,#00894f
S 2565-R80B,#0056aa
S 2570-G20Y,#198630
S 2570-G30Y,#518d28
S 2570-R,#930321
S 2570-Y30R,#c77300
S 2570-Y40R,#c7650d
S 2570-Y50R,#c15a13
S 2570-Y60R,#bb4a12
S 2570-Y70R,#b03d21
S 2570-Y80R,#aa2a1e
S 2570-Y90R,#a32425
S 3000-N,#b2b0ae
S 3005-B20G,#a0abad
S 3005-B80G,#a0aba7
S 3005-G20Y,#a7ada5
S 3005-G50Y,#aaac9f
S 3005-G80Y,#b3b1a1
S 3005-R20B,#b4a8aa
S 3005-R50B,#aba7ad
S 3005-R80B,#a6acb1
S 3005-Y20R,#b6a998
S 3005-Y50R,#b5a599
S 3005-Y80R,#b7a8a1
S 3010-B,#96a6ad
S 3010-B10G,#95a6ab
S 3010-B30G,#94aaac
S 3010-B50G,#93a7a7
S 3010-B70G,#97aaa6
S 3010-B90G,#9bada5
S 3010-G,#97aa9f
S 3010-G10Y,#99aa9a
S 3010-G20Y,#9baa9a
S 3010-G30Y,#a4ae9b
S 3010-G40Y,#a4ab95
S 3010-G50Y,#a5ab93
S 3010-G60Y,#aaad94
S 3010-G70Y,#acad92
S 3010-G80Y,#b0ab92
S 3010-G90Y,#b0a88c
S 3010-R,#b49a99
S 3010-R10B,#b49e9f
S 3010-R20B,#b39ea2
S 3010-R30B,#af9ba3
S 3010-R40B,#aa9da7
S 3010-R50B,#aaa0ad
S 3010-R60B,#a3a2af
S 3010-R70B,#a2a6b1
S 3010-R80B,#98a2ae
S 3010-R90B,#97a5b0
S 3010-Y,#b7a98b
S 3010-Y10R,#b8a98d
S 3010-Y20R,#b7a68c
S 3010-Y30R,#bba48b
S 3010-Y40R,#bba08a
S 3010-Y50R,#bda390
S 3010-Y60R,#b99d8d
S 3010-Y70R,#b89d91
S 3010-Y80R,#b79d94
S 3010-Y90R,#b69e98
S 3020-B,#7e9aaa
S 3020-B10G,#799fab
S 3020-B30G,#7ca5ab
S 3020-B40G,#79a3a4
S 3020-B50G,#7ca6a5
S 3020-B60G,#79a39f
S 3020-B70G,#78a49d
S 3020-B90G,#79a496
S 3020-G,#7ea48f
S 3020-G10Y,#8ca78f
S 3020-G20Y,#8ba587
S 3020-G30Y,#94a684
S 3020-G40Y,#99a57e
S 3020-G50Y,#a2aa7e
S 3020-G60Y,#a3a67c
S 3020-G70Y,#a7a57a
S 3020-G80Y,#aea679
S 3020-G90Y,#b2a575
S 3020-R,#b58b8b
S 3020-R10B,#b48b90
S 3020-R20B,#b28b96
S 3020-R30B,#aa8a9a
S 3020-R40B,#a78b9f
S 3020-R50B,#a592aa
S 3020-R60B,#9992ac
S 3020-R70B,#8f96ae
S 3020-R80B,#8897af
S 3020-R90B,#8299af
S 3020-Y,#b5a475
S 3020-Y10R,#bca176
S 3020-Y20R,#ba9b71
S 3020-Y30R,#be9973
S 3020-Y40R,#bb9273
S 3020-Y50R,#c5967a
S 3020-Y60R,#bc917b
S 3020-Y70R,#c29281
S 3020-Y80R,#bb8d83
S 3020-Y90R,#b98a84
S 3030-B,#638fa9
S 3030-B10G,#5c97a9
S 3030-B30G,#5f9ba2
S 3030-B40G,#599c9f
S 3030-B50G,#5e9e9e
S 3030-B60G,#559d98
S 3030-B70G,#589d94
S 3030-B90G,#5c9d89
S 3030-G,#659c82
S 3030-G10Y,#71a17d
S 3030-G20Y,#739e75
S 3030-G30Y,#809e6e
S 3030-G40Y,#8c9f6c
S 3030-G50Y,#99a36b
S 3030-G60Y,#9da166
S 3030-G70Y,#a4a364
S 3030-G80Y,#aca161
S 3030-G90Y,#b3a260
S 3030-R,#b6777a
S 3030-R10B,#b37880
S 3030-R20B,#b07588
S 3030-R30B,#af7990
S 3030-R40B,#a57999
S 3030-R50B,#9c7fa4
S 3030-R60B,#8c84ad
S 3030-R70B,#7f88ae
S 3030-R80B,#7089ac
S 3030-R90B,#6c90b1
S 3030-Y,#b69d61
S 3030-Y10R,#bf9d64
S 3030-Y20R,#bb935d
S 3030-Y30R,#c29061
S 3030-Y40R,#c1895e
S 3030-Y50R,#c58762
S 3030-Y60R,#c28367
S 3030-Y70R,#bf7d68
S 3030-Y80R,#b9776c
S 3030-Y90R,#b97671
S 3040-B,#3785a7
S 3040-B10G,#318da6
S 3040-B20G,#278e9f
S 3040-B30G,#28919c
S 3040-B40G,#259297
S 3040-B50G,#2d9291
S 3040-B60G,#259690
S 3040-B70G,#2f9689
S 3040-B80G,#2e9686
S 3040-B90G,#38967d
S 3040-G,#479572
S 3040-G10Y,#55976a
S 3040-G20Y,#639864
S 3040-G30Y,#71995d
S 3040-G40Y,#859b59
S 3040-G50Y,#8e9c54
S 3040-G60Y,#989d4f
S 3040-G70Y,#9d9b4f
S 3040-G80Y,#a79c4a
S 3040-G90Y,#ae994a
S 3040-R,#b56468
S 3040-R10B,#ae5f6a
S 3040-R20B,#ad5e74
S 3040-R30B,#a76083
S 3040-R40B,#a06391
S 3040-R50B,#976a9c
S 3040-R60B,#7e6ca4
S 3040-R70B,#6b78ae
S 3040-R80B,#5979ad
S 3040-R90B,#4d82ad
S 3040-Y,#b4974b
S 3040-Y10R,#bc944b
S 3040-Y20R,#be8b49
S 3040-Y30R,#bf834b
S 3040-Y40R,#c17d4c
S 3040-Y50R,#c27850
S 3040-Y60R,#c27353
S 3040-Y70R,#bc6e56
S 3040-Y80R,#bc695c
S 3040-Y90R,#b6635d
S 3050-B,#0077a1
S 3050-B10G,#007f9c
S 3050-B20G,#008496
S 3050-B30G,#008491
S 3050-B40G,#00888f
S 3050-B50G,#008888
S 3050-B60G,#008982
S 3050-B70G,#00897b
S 3050-B80G,#008978
S 3050-B90G,#008e73
S 3050-G,#008b64
S 3050-G10Y,#308c58
S 3050-G20Y,#4f8f52
S 3050-G30Y,#618d45
S 3050-G40Y,#748f3f
S 3050-G50Y,#87943e
S 3050-G60Y,#909536
S 3050-G70Y,#959434
S 3050-G80Y,#a29735
S 3050-G90Y,#a79131
S 3050-R,#ab4b53
S 3050-R10B,#a74257
S 3050-R20B,#a74264
S 3050-R30B,#a34370
S 3050-R40B,#93447f
S 3050-R50B,#8b4f92
S 3050-R60B,#70579f
S 3050-R70B,#545fa5
S 3050-R80B,#3865a5
S 3050-R90B,#2571a8
S 3050-Y,#ae8b2f
S 3050-Y10R,#b98a33
S 3050-Y20R,#be8436
S 3050-Y30R,#c07a3a
S 3050-Y40R,#c2753c
S 3050-Y50R,#b9683d
S 3050-Y60R,#b6613c
S 3050-Y70R,#b4593f
S 3050-Y80R,#b05245
S 3050-Y90R,#b1514a
S 3055-B50G,#008081
S 3055-R30B,#95225f
S 3055-R40B,#882f70
S 3055-R50B,#833f87
S 3060-B,#006799
S 3060-B10G,#007094
S 3060-B20G,#00718a
S 3060-B30G,#007a8b
S 3060-B40G,#007d85
S 3060-B70G,#00776b
S 3060-B90G,#007d5d
S 3060-G,#007b4c
S 3060-G10Y,#008245
S 3060-G20Y,#30843a
S 3060-G30Y,#54862d
S 3060-G40Y,#6b8827
S 3060-G50Y,#7b8b1d
S 3060-G60Y,#8a9121
S 3060-G70Y,#979421
S 3060-G80Y,#9b8f1c
S 3060-G90Y,#a18d11
S 3060-R,#942333
S 3060-R10B,#96143a
S 3060-R20B,#901448
S 3060-R70B,#40499d
S 3060-R80B,#024f9a
S 3060-R90B,#005e9f
S 3060-Y,#af8b1f
S 3060-Y10R,#b9871a
S 3060-Y20R,#bc7d1f
S 3060-Y30R,#be6f1b
S 3060-Y40R,#b96428
S 3060-Y50R,#b75d24
S 3060-Y60R,#b65424
S 3060-Y70R,#ab472b
S 3060-Y80R,#a93f30
S 3060-Y90R,#a13432
S 3065-G10Y,#00762f
S 3065-G40Y,#608119
S 3065-G50Y,#738708
S 3065-G60Y,#888e16
S 3065-R90B,#004e98
S 3065-Y20R,#bc7912
S 3500-N,#a8a5a3
S 3502-B,#9da1a1
S 3502-G,#9ea19f
S 3502-R,#a7a2a0
S 3502-Y,#a7a39b
S 3555-B60G,#007670
S 3555-B80G,#007662
S 3555-R60B,#51337d
S 3560-G,#006f40
S 3560-G10Y,#006c36
S 3560-G20Y,#1e7532
S 3560-G30Y,#49792e
S 3560-G40Y,#5d7b24
S 3560-G50Y,#718020
S 3560-G60Y,#7e831b
S 3560-G70Y,#817f00
S 3560-R,#821123
S 3560-R80B,#00418c
S 3560-R90B,#004a8c
S 3560-Y,#a27e0c
S 3560-Y20R,#aa6e0f
S 3560-Y30R,#a85f02
S 3560-Y40R,#ac5b17
S 3560-Y50R,#a95421
S 3560-Y60R,#a3461a
S 3560-Y70R,#9e391e
S 3560-Y80R,#963026
S 3560-Y90R,#892626
S 4000-N,#9a9898
S 4005-B20G,#889395
S 4005-B80G,#8e9895
S 4005-G20Y,#91988f
S 4005-G50Y,#969788
S 4005-G80Y,#989685
S 4005-R20B,#998e90
S 4005-R50B,#969298
S 4005-R80B,#909499
S 4005-Y20R,#a09483
S 4005-Y50R,#9e9186
S 4005-Y80R,#a0938e
S 4010-B10G,#809197
S 4010-B30G,#7f9294
S 4010-B50G,#839493
S 4010-B70G,#809591
S 4010-B90G,#7f968e
S 4010-G10Y,#849586
S 4010-G30Y,#8a9481
S 4010-G50Y,#929582
S 4010-G70Y,#98977f
S 4010-G90Y,#9a9379
S 4010-R10B,#a0888a
S 4010-R30B,#9c8991
S 4010-R50B,#968e99
S 4010-R70B,#8b8e99
S 4010-R90B,#84909b
S 4010-Y10R,#a5967b
S 4010-Y30R,#a7927c
S 4010-Y50R,#a99180
S 4010-Y70R,#a68a80
S 4010-Y90R,#a08983
S 4020-B,#648494
S 4020-B10G,#648a95
S 4020-B30G,#60888e
S 4020-B50G,#658e8d
S 4020-B70G,#5e8d86
S 4020-B90G,#678f81
S 4020-G,#698e7c
S 4020-G10Y,#6e8e75
S 4020-G30Y,#7a8f6f
S 4020-G50Y,#8b9169
S 4020-G70Y,#949268
S 4020-G90Y,#9d8f67
S 4020-R,#a07273
S 4020-R10B,#a0767c
S 4020-R20B,#9c747e
S 4020-R30B,#997483
S 4020-R40B,#93768c
S 4020-R50B,#907e94
S 4020-R60B,#817b96
S 4020-R70B,#787e99
S 4020-R80B,#708099
S 4020-R90B,#6d849a
S 4020-Y,#a08b61
S 4020-Y10R,#a38a61
S 4020-Y20R,#a88861
S 4020-Y30R,#aa8765
S 4020-Y40R,#a98062
S 4020-Y50R,#ab7e66
S 4020-Y60R,#aa7b65
S 4020-Y70R,#a6796a
S 4020-Y80R,#a5756b
S 4020-Y90R,#a27672
S 4030-B,#497991
S 4030-B10G,#407d90
S 4030-B30G,#45838b
S 4030-B50G,#3b8281
S 4030-B70G,#43887f
S 4030-B90G,#498574
S 4030-G,#4c856a
S 4030-G10Y,#578765
S 4030-G30Y,#68875c
S 4030-G50Y,#808854
S 4030-G70Y,#908d55
S 4030-G90Y,#9c8951
S 4030-R,#9c5d5f
S 4030-R10B,#995e67
S 4030-R20B,#995e70
S 4030-R30B,#946076
S 4030-R40B,#8e6182
S 4030-R50B,#88678d
S 4030-R60B,#726791
S 4030-R70B,#66719a
S 4030-R80B,#587199
S 4030-R90B,#557999
S 4030-Y,#9e854d
S 4030-Y10R,#a5834c
S 4030-Y20R,#a67e4b
S 4030-Y30R,#ad7b4e
S 4030-Y40R,#a7724a
S 4030-Y50R,#ab704e
S 4030-Y60R,#a7694f
S 4030-Y70R,#a86856
S 4030-Y80R,#a4665c
S 4030-Y90R,#a1635f
S 4040-B,#106c8d
S 4040-B10G,#046d84
S 4040-B20G,#007787
S 4040-B30G,#007882
S 4040-B40G,#057a7f
S 4040-B50G,#007b7a
S 4040-B60G,#007974
S 4040-B70G,#00796f
S 4040-B80G,#007a68
S 4040-B90G,#147c64
S 4040-G,#277b5a
S 4040-G10Y,#3b7c52
S 4040-G20Y,#4b7d4d
S 4040-G30Y,#5a8147
S 4040-G40Y,#6c8043
S 4040-G50Y,#778140
S 4040-G60Y,#828541
S 4040-G70Y,#86843f
S 4040-G80Y,#8d8137
S 4040-G90Y,#958236
S 4040-R,#9a4a4d
S 4040-R10B,#934552
S 4040-R20B,#94435d
S 4040-R30B,#894164
S 4040-R40B,#844774
S 4040-R50B,#754a7d
S 4040-R60B,#665087
S 4040-R70B,#515c94
S 4040-R80B,#476295
S 4040-R90B,#336591
S 4040-Y,#9c7f3d
S 4040-Y10R,#a17935
S 4040-Y20R,#a5783d
S 4040-Y30R,#a66f3b
S 4040-Y40R,#a46438
S 4040-Y50R,#a6623c
S 4040-Y60R,#a45b3c
S 4040-Y70R,#a15844
S 4040-Y80R,#9f5046
S 4040-Y90R,#9e504b
S 4050-B,#00618a
S 4050-B10G,#006381
S 4050-B20G,#006a7c
S 4050-B30G,#006d7a
S 4050-B40G,#006b71
S 4050-B50G,#006c6c
S 4050-B60G,#006964
S 4050-B70G,#006a5f
S 4050-B80G,#006d5b
S 4050-B90G,#006a51
S 4050-G,#006c47
S 4050-G10Y,#197241
S 4050-G20Y,#327338
S 4050-G30Y,#497232
S 4050-G40Y,#5d7829
S 4050-G50Y,#6b7827
S 4050-G60Y,#7b7d26
S 4050-G70Y,#837e24
S 4050-G80Y,#827817
S 4050-G90Y,#8f7a20
S 4050-R,#8a2a32
S 4050-R10B,#7b1d33
S 4050-R20B,#801a40
S 4050-R30B,#7d1b4d
S 4050-R40B,#742961
S 4050-R50B,#6a2b6b
S 4050-R60B,#4c367d
S 4050-R70B,#394287
S 4050-R80B,#084684
S 4050-R90B,#005187
S 4050-Y,#987a29
S 4050-Y10R,#9d7120
S 4050-Y20R,#a16b1e
S 4050-Y30R,#a46426
S 4050-Y40R,#a05a22
S 4050-Y50R,#9e5226
S 4050-Y60R,#9e4d2d
S 4050-Y70R,#9a4229
S 4050-Y80R,#8e382b
S 4050-Y90R,#8a312f
S 4055-B,#005583
S 4055-B40G,#006268
S 4055-R70B,#252d7c
S 4055-Y10R,#a27620
S 4500-N,#8f8e8d
S 4502-B,#898c90
S 4502-G,#8b8f8d
S 4502-R,#938c8d
S 4502-Y,#928d84
S 4550-B,#004873
S 4550-B20G,#00566a
S 4550-B30G,#005966
S 4550-B40G,#005f64
S 4550-B50G,#005a5b
S 4550-B80G,#005648
S 4550-B90G,#005940
S 4550-G,#00603c
S 4550-G10Y,#005c2a
S 4550-G20Y,#1e612a
S 4550-G30Y,#3c6628
S 4550-G40Y,#536b25
S 4550-G50Y,#626d22
S 4550-G60Y,#717321
S 4550-G70Y,#75721f
S 4550-R70B,#272c71
S 4550-R80B,#003273
S 4550-R90B,#003e74
S 4550-Y,#8a6a10
S 4550-Y30R,#945919
S 4550-Y40R,#9a511d
S 4550-Y50R,#954b25
S 4550-Y60R,#904526
S 4550-Y70R,#8b3b23
S 4550-Y80R,#842d22
S 4550-Y90R,#772425
S 5000-N,#878685
S 5005-B20G,#798385
S 5005-B80G,#7b8684
S 5005-G20Y,#7c8379
S 5005-G50Y,#808276
S 5005-G80Y,#878475
S 5005-R20B,#8b7e80
S 5005-R50B,#848085
S 5005-R80B,#7b7f85
S 5005-Y20R,#8d8273
S 5005-Y50R,#8d7e74
S 5005-Y80R,#8b7e7a
S 5010-B10G,#6b7d83
S 5010-B30G,#6b7d7f
S 5010-B50G,#6c8080
S 5010-B70G,#6c807c
S 5010-B90G,#6b7e77
S 5010-G10Y,#708072
S 5010-G30Y,#768273
S 5010-G50Y,#7e806e
S 5010-G70Y,#83826b
S 5010-G90Y,#89806a
S 5010-R10B,#897477
S 5010-R30B,#89747c
S 5010-R50B,#7d7480
S 5010-R70B,#757986
S 5010-R90B,#707b86
S 5010-Y10R,#918169
S 5010-Y30R,#8e7862
S 5010-Y50R,#8f7767
S 5010-Y70R,#8d7066
S 5010-Y90R,#8a716c
S 5020-B,#4f6c7e
S 5020-B10G,#4f7380
S 5020-B30G,#4e767c
S 5020-B50G,#4c7776
S 5020-B70G,#4d7871
S 5020-B90G,#51776b
S 5020-G,#547764
S 5020-G10Y,#577760
S 5020-G30Y,#667a5b
S 5020-G50Y,#727754
S 5020-G70Y,#7c7b56
S 5020-G90Y,#857853
S 5020-R,#885c5e
S 5020-R10B,#885c61
S 5020-R20B,#855c68
S 5020-R30B,#856071
S 5020-R40B,#7d5f75
S 5020-R50B,#74627b
S 5020-R60B,#67637f
S 5020-R70B,#626782
S 5020-R80B,#596a83
S 5020-R90B,#576d82
S 5020-Y,#89744d
S 5020-Y10R,#8c724d
S 5020-Y20R,#937350
S 5020-Y30R,#916d4b
S 5020-Y40R,#936b4f
S 5020-Y50R,#936b56
S 5020-Y60R,#936753
S 5020-Y70R,#946659
S 5020-Y80R,#8e6257
S 5020-Y90R,#8c5e5a
S 5030-B,#30627b
S 5030-B10G,#2f6677
S 5030-B30G,#286770
S 5030-B50G,#246e6d
S 5030-B70G,#1f6c64
S 5030-B90G,#256959
S 5030-G,#346e56
S 5030-G10Y,#3e7050
S 5030-G30Y,#556f45
S 5030-G50Y,#6a7141
S 5030-G70Y,#77733e
S 5030-G90Y,#84733c
S 5030-R,#7e4347
S 5030-R10B,#814850
S 5030-R20B,#78394d
S 5030-R30B,#7c465f
S 5030-R40B,#6f4464
S 5030-R50B,#6a496e
S 5030-R60B,#584c77
S 5030-R70B,#525880
S 5030-R80B,#3d567e
S 5030-R90B,#3a5d7e
S 5030-Y,#876e38
S 5030-Y10R,#8d6b3a
S 5030-Y20R,#8f6738
S 5030-Y30R,#8f623c
S 5030-Y40R,#915e3a
S 5030-Y50R,#905a3e
S 5030-Y60R,#8e533a
S 5030-Y70R,#8e5341
S 5030-Y80R,#884e43
S 5030-Y90R,#854b47
S 5040-B,#005171
S 5040-B10G,#00556d
S 5040-B20G,#005b6b
S 5040-B30G,#005c66
S 5040-B40G,#005c61
S 5040-B50G,#005d5d
S 5040-B60G,#005b57
S 5040-B70G,#005b52
S 5040-B80G,#005d50
S 5040-B90G,#005b45
S 5040-G,#005d3e
S 5040-G10Y,#196138
S 5040-G20Y,#2d6234
S 5040-G30Y,#456734
S 5040-G40Y,#53672b
S 5040-G50Y,#5d682a
S 5040-G60Y,#696b2d
S 5040-G70Y,#6d6a27
S 5040-G80Y,#70661a
S 5040-G90Y,#7a6622
S 5040-R,#762932
S 5040-R10B,#6d2232
S 5040-R20B,#6a1937
S 5040-R30B,#6d1f44
S 5040-R40B,#5f214d
S 5040-R50B,#59295b
S 5040-R60B,#452e68
S 5040-R70B,#2f3870
S 5040-R80B,#154175
S 5040-R90B,#004773
S 5040-Y,#856827
S 5040-Y10R,#856121
S 5040-Y20R,#8f6026
S 5040-Y30R,#8e5822
S 5040-Y40R,#8f5328
S 5040-Y50R,#8c4c2b
S 5040-Y60R,#85442a
S 5040-Y70R,#833d26
S 5040-Y80R,#7c342b
S 5040-Y90R,#732d2b
S 5045-B10G,#004a65
S 5500-N,#7e7c79
S 5502-B,#757779
S 5502-G,#787a77
S 5502-R,#7f7877
S 5502-Y,#7d7972
S 5540-B,#004062
S 5540-B10G,#00465e
S 5540-B20G,#00495b
S 5540-B30G,#004a55
S 5540-B40G,#004c51
S 5540-B50G,#005051
S 5540-B80G,#004839
S 5540-B90G,#004f3d
S 5540-G,#005232
S 5540-G10Y,#025230
S 5540-G20Y,#1f5325
S 5540-G30Y,#3a5a2c
S 5540-G40Y,#465b1b
S 5540-G50Y,#535b25
S 5540-G60Y,#5d5f1f
S 5540-G70Y,#605e20
S 5540-R70B,#1e2862
S 5540-R90B,#003763
S 5540-Y90R,#6a2221
S 6000-N,#737271
S 6005-B20G,#636c6e
S 6005-B80G,#676f6c
S 6005-G20Y,#686f65
S 6005-G50Y,#717368
S 6005-G80Y,#736f63
S 6005-R20B,#75676c
S 6005-R50B,#716b73
S 6005-R80B,#64686f
S 6005-Y20R,#766b5d
S 6005-Y50R,#786a61
S 6005-Y80R,#776a66
S 6010-B10G,#55666c
S 6010-B30G,#57696b
S 6010-B50G,#566969
S 6010-B70G,#516864
S 6010-B90G,#556a63
S 6010-G10Y,#596a5e
S 6010-G30Y,#616b5b
S 6010-G50Y,#696c5a
S 6010-G70Y,#6f6e58
S 6010-G90Y,#716a57
S 6010-R10B,#735e61
S 6010-R30B,#705b65
S 6010-R50B,#6c5f6e
S 6010-R70B,#616674
S 6010-R90B,#5a656f
S 6010-Y10R,#796752
S 6010-Y30R,#7e6955
S 6010-Y50R,#796051
S 6010-Y70R,#796058
S 6010-Y90R,#795f5b
S 6020-B,#395768
S 6020-B10G,#315864
S 6020-B30G,#365e63
S 6020-B50G,#396060
S 6020-B70G,#37615b
S 6020-B90G,#355f54
S 6020-G,#3b5e4d
S 6020-G10Y,#40614b
S 6020-G30Y,#4f6143
S 6020-G50Y,#5e6343
S 6020-G70Y,#676441
S 6020-G90Y,#6f623f
S 6020-R,#6f4445
S 6020-R10B,#71464e
S 6020-R20B,#693e4b
S 6020-R30B,#694254
S 6020-R40B,#62445c
